Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Distance(mi),Hour_of_Day,Is_Weekend,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Infra_Feature_Count,Severity
50.0,80.0,29.96,10.0,5.0,0.05,0.841,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
53.6,77.0,29.89,10.0,3.5,0.0,0.0,23.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,2
45.0,93.0,30.05,10.0,5.0,0.0,0.13,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
54.0,100.0,29.5,10.0,3.0,0.0,0.6409999999999999,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
66.9,76.0,30.24,10.0,7.0,0.0,0.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
55.0,86.0,29.88,2.0,0.0,0.0,0.526,22.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
65.0,40.0,29.95,10.0,20.0,0.0,0.224,15.0,False,True,False,False,False,True,False,False,False,False,False,False,False,2,2
49.0,97.0,29.18,7.0,18.0,0.0,1.6669999999999998,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
59.0,59.0,29.07,10.0,5.0,0.0,0.0,14.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2
53.6,72.0,29.95,10.0,5.0,0.0,0.514,7.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
69.0,81.0,29.95,7.0,5.0,0.0,0.376,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
47.0,83.0,29.98,4.0,13.0,0.0,0.421,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,2
63.0,70.0,29.52,10.0,5.8,0.0,0.01,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
79.0,36.0,29.51,10.0,6.0,0.0,0.034,12.0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2
58.0,62.0,29.95,10.0,8.0,0.0,11.179,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
64.9,56.0,29.84,10.0,18.4,0.0,0.33,17.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
57.0,93.0,29.99,5.0,6.0,0.0,0.01,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
50.0,46.0,30.38,10.0,8.0,0.0,0.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
79.0,85.0,29.2,10.0,13.0,0.0,0.0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2
70.0,27.0,28.29,10.0,0.0,0.0,0.048,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
65.0,87.0,29.5,10.0,8.0,0.0,0.044,2.0,True,False,False,False,False,False,False,False,False,False,False,False,True,1,2
50.0,50.0,30.07,10.0,10.4,0.0,0.01,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
76.0,67.0,29.73,10.0,16.0,0.0,0.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
43.0,93.0,29.71,4.0,10.0,0.0,0.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
82.0,26.0,29.44,10.0,10.0,0.0,0.049,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
84.0,65.0,29.83,10.0,23.0,0.0,3.055,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
53.0,64.0,29.76,10.0,12.0,0.0,0.022,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
67.0,55.0,30.02,10.0,5.8,0.0,0.0,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
55.4,88.0,29.68,9.0,13.8,0.0,0.0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
58.0,19.0,28.81,10.0,9.0,0.0,1.606,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
59.5,42.0,29.97,10.0,4.6,0.0,0.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
59.0,58.0,29.97,10.0,4.6,0.0,0.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
51.0,83.0,29.82,10.0,8.0,0.0,0.937,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,2
56.0,59.0,29.94,10.0,5.8,0.0,0.054,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
68.0,43.0,28.72,7.0,7.0,0.0,0.118,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
63.0,81.0,28.84,10.0,3.0,0.0,1.057,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
58.0,24.0,30.05,10.0,0.0,0.0,0.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
93.0,49.0,28.8,10.0,6.0,0.0,0.306,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
54.0,80.0,29.7,10.0,5.0,0.0,0.076,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
66.0,81.0,29.07,6.0,5.0,0.0,0.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
91.0,41.0,29.13,10.0,5.0,0.0,0.165,15.0,True,False,False,False,False,False,False,False,False,False,False,False,True,1,2
77.0,15.0,30.08,10.0,3.0,0.0,0.0,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
90.0,50.0,29.22,10.0,16.0,0.0,2.103,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
63.0,60.0,29.13,6.0,8.0,0.04,0.039,14.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
70.0,60.0,28.61,10.0,0.0,0.0,0.188,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,1,2
71.0,53.0,30.03,8.0,6.0,0.0,0.109,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
32.0,85.0,29.6,8.0,0.0,0.0,0.063,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
32.0,100.0,26.1,1.0,9.0,0.0,0.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2
61.0,68.0,28.97,10.0,5.0,0.0,0.223,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
72.0,91.0,29.85,10.0,6.9,0.0,0.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
61.0,58.0,30.12,10.0,4.6,0.0,0.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
62.0,75.0,29.49,10.0,6.0,0.0,0.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2
72.0,66.0,29.89,10.0,5.8,0.0,0.0,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
59.0,93.0,30.1,8.0,4.6,0.0,0.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
55.0,36.0,30.17,10.0,0.0,0.0,0.187,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
41.0,93.0,30.11,3.0,10.4,0.0,0.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2
62.0,65.0,29.99,10.0,7.0,0.0,0.143,20.0,False,False,False,True,False,False,False,False,False,False,False,False,False,1,2
49.0,90.0,29.99,10.0,3.0,0.0,0.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
64.4,62.0,30.0,10.0,3.0,0.0,0.026,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
66.2,100.0,30.03,5.0,5.8,0.0,0.01,7.0,True,False,False,False,False,True,False,False,False,False,False,False,True,2,3
59.0,75.0,29.95,10.0,8.0,0.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
54.0,75.0,30.04,10.0,4.6,0.0,0.01,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
50.0,100.0,30.15,8.0,3.0,0.0,0.0,8.0,False,False,False,True,False,False,False,False,False,False,False,False,True,2,2
63.0,29.0,29.89,10.0,9.0,0.0,0.083,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
60.0,67.0,30.02,10.0,7.0,0.0,1.981,15.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
79.0,65.0,29.16,10.0,0.0,0.0,0.99,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
58.0,75.0,29.86,10.0,7.0,0.0,0.0,8.0,False,False,False,False,False,False,False,False,False,True,False,False,True,2,2
60.1,96.0,30.19,4.0,5.0,0.0,0.01,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
65.0,78.0,29.85,9.0,0.0,0.0,2.428,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,2
61.0,63.0,29.65,10.0,0.0,0.0,0.245,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
50.0,33.0,29.36,10.0,8.0,0.0,0.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
70.0,26.0,29.43,10.0,20.0,0.0,5.776,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
93.0,23.0,28.64,5.0,9.0,0.0,0.388,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
61.0,52.0,29.57,10.0,3.0,0.0,0.0,14.0,True,False,False,False,False,True,False,False,False,False,False,False,False,1,2
80.1,20.0,29.87,10.0,12.7,0.0,0.01,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
58.0,78.0,29.81,10.0,3.0,0.0,0.0,14.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
89.0,55.0,29.39,10.0,9.0,0.0,0.0,11.0,False,True,False,True,False,False,False,False,False,False,False,False,True,3,2
60.1,51.0,30.22,10.0,9.2,0.0,0.0,17.0,False,True,False,False,False,False,False,False,False,False,False,False,False,1,2
54.0,80.0,29.97,10.0,0.0,0.0,0.537,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
59.0,59.0,29.97,10.0,9.0,0.0,0.0,14.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
59.0,60.0,29.99,10.0,5.8,0.0,0.106,16.0,False,False,False,False,False,False,False,False,False,True,False,False,True,2,2
48.0,48.0,29.77,10.0,0.0,0.0,0.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
66.2,49.0,30.06,10.0,8.1,0.0,0.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
71.0,53.0,29.86,10.0,5.0,0.0,0.0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
66.9,66.0,29.84,10.0,13.8,0.0,0.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
53.0,55.0,30.18,10.0,0.0,0.0,1.39,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
61.0,24.0,29.66,10.0,0.0,0.0,0.28,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
73.0,61.0,29.93,10.0,16.0,0.0,0.0,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
64.0,41.0,30.09,10.0,8.0,0.0,0.072,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
51.0,92.0,29.8,2.0,9.0,0.2,0.738,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
57.9,90.0,30.04,10.0,3.5,0.0,0.01,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
95.0,19.0,28.16,10.0,9.0,0.0,0.05,17.0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2
58.0,44.0,29.93,10.0,12.0,0.0,1.485,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
49.0,100.0,29.28,4.0,12.0,0.06,0.155,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
75.0,40.0,29.76,10.0,9.0,0.0,0.0,19.0,True,False,False,False,False,True,False,False,False,False,False,False,False,1,2
36.0,86.0,29.65,10.0,0.0,0.0,0.085,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
60.0,83.0,29.17,7.0,8.0,0.31,0.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
71.0,41.0,29.39,10.0,5.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,False,False,False,True,3,2
57.0,87.0,29.86,5.0,3.0,0.05,0.147,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
55.0,89.0,29.54,5.0,6.0,0.08,0.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
81.0,41.0,29.88,10.0,12.7,0.0,0.01,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
65.0,60.0,29.84,10.0,8.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,1,3
67.0,15.0,29.81,10.0,6.0,0.0,0.625,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
78.0,54.0,29.89,10.0,8.0,0.0,0.0,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
44.6,43.0,30.32,10.0,9.2,0.0,0.01,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
54.0,97.0,29.02,2.0,10.0,0.0,2.086,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
91.0,32.0,29.78,10.0,8.0,0.0,0.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
55.0,41.0,30.03,10.0,5.0,0.0,0.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
53.6,72.0,29.95,10.0,5.0,0.0,0.522,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
82.0,16.0,28.9,10.0,0.0,0.0,0.535,21.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2
57.0,63.0,28.62,6.0,17.0,0.0,0.705,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
56.0,62.0,29.78,10.0,0.0,0.0,1.943,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
56.0,49.0,29.62,10.0,5.0,0.0,2.105,22.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
54.0,55.0,29.97,10.0,9.2,0.0,0.0,18.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,2
72.0,78.0,29.61,6.0,7.5,0.0,0.5720000000000001,8.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2
66.2,14.0,30.13,10.0,8.0,0.0,0.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
61.0,39.0,30.15,10.0,9.2,0.0,1.5199999809265137,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
79.0,58.0,29.22,10.0,13.0,0.0,0.0069999999999999,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
61.0,46.0,29.91,10.0,7.0,0.0,0.293,15.0,False,False,False,True,False,False,False,False,False,False,True,False,False,2,2
37.4,93.0,30.05,1.8,17.3,0.0,0.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2
65.0,60.0,29.84,10.0,8.0,0.0,0.0,7.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
51.0,92.0,30.29,2.0,7.0,0.0,0.0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
86.0,16.0,29.07,10.0,0.0,0.0,0.0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
87.1,21.0,30.08,10.0,3.5,0.0,0.0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
65.0,73.0,29.83,10.0,3.0,0.0,0.074,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
80.1,56.0,29.98,10.0,9.2,0.0,0.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2
86.0,27.0,28.67,7.0,7.0,0.0,0.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
83.0,63.0,29.8,10.0,10.0,0.0,0.057,18.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,2
75.0,69.0,29.84,10.0,5.8,0.0,0.0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
46.0,79.0,30.25,10.0,5.0,0.0,0.5,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
79.0,39.0,29.77,10.0,3.0,0.0,0.0,13.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,2
77.0,14.0,29.17,10.0,9.0,0.0,0.087,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
68.0,81.0,29.84,6.0,8.0,0.0,0.087,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
49.0,25.0,29.9,10.0,3.0,0.0,0.153,13.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,2
47.0,86.0,29.03,9.0,3.0,0.0,0.245,22.0,True,False,False,True,True,False,False,False,False,False,False,False,False,2,2
86.0,46.0,29.77,10.0,0.0,0.0,6.522,13.0,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2
60.0,64.0,29.89,10.0,0.0,0.0,0.0,11.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,3
57.2,67.0,29.97,10.0,4.6,0.0,0.01,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
79.0,51.0,30.08,9.0,10.0,0.0,0.0,10.0,False,False,False,True,False,False,False,False,False,False,False,False,True,2,2
89.1,40.0,29.93,10.0,13.8,0.0,0.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
69.1,68.0,29.91,10.0,6.9,0.0,0.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
80.0,39.0,29.74,10.0,10.0,0.0,0.0,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
73.0,66.0,26.03,10.0,5.0,0.0,0.019,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
61.0,62.0,29.57,10.0,0.0,0.0,1.4299999475479126,23.0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2
61.0,62.0,30.04,10.0,24.0,0.0,0.0,17.0,False,False,False,True,True,False,False,False,False,False,True,False,True,4,2
47.0,30.0,30.0,10.0,0.0,0.0,0.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
37.0,28.0,28.49,10.0,3.0,0.0,0.148,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
72.0,53.0,29.97,10.0,0.0,0.0,0.225,15.0,False,False,False,True,False,False,False,False,False,False,False,False,False,1,2
64.0,54.0,29.98,10.0,5.8,0.0,0.0,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
68.0,52.0,29.95,10.0,15.0,0.0,0.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
48.0,82.0,26.9,10.0,10.0,0.0,8.141,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2
